Timestamp,Heart Rate(bpm)
Oct 1 2025 21:54:30.897,59
Oct 1 2025 21:54:31.877,61
Oct 1 2025 21:54:32.812,63
Oct 1 2025 21:54:43.148,59
Oct 1 2025 21:54:45.109,58
Oct 1 2025 21:54:46.980,58
Oct 1 2025 21:54:58.472,57
Oct 1 2025 21:55:0.477,57
Oct 1 2025 21:55:1.323,58
Oct 1 2025 21:55:3.283,58
Oct 1 2025 21:55:4.263,59
Oct 1 2025 21:55:5.198,59
Oct 1 2025 21:55:6.178,61
Oct 1 2025 21:55:14.685,61
Oct 1 2025 21:55:16.511,57
Oct 1 2025 21:55:17.495,57
Oct 1 2025 21:55:20.297,57
Oct 1 2025 21:55:21.277,57
Oct 1 2025 21:55:22.257,57
Oct 1 2025 21:55:26.42,57
Oct 1 2025 21:55:31.788,58
Oct 1 2025 21:55:38.603,58
Oct 1 2025 21:55:40.562,58
Oct 1 2025 21:55:42.522,56
Oct 1 2025 21:55:43.368,56
Oct 1 2025 21:55:44.348,56
Oct 1 2025 21:55:46.352,56
Oct 1 2025 21:55:47.154,56
Oct 1 2025 21:55:54.726,59
Oct 1 2025 21:56:1.406,61
Oct 1 2025 21:56:12.897,66
Oct 1 2025 21:56:13.877,68
Oct 1 2025 21:56:15.746,69
Oct 1 2025 21:56:23.317,69
Oct 1 2025 21:56:35.697,58
Oct 1 2025 21:56:38.502,58
Oct 1 2025 21:56:39.393,58
Oct 1 2025 21:56:47.231,58
Oct 1 2025 21:56:48.77,58
Oct 1 2025 21:56:50.37,58
Oct 1 2025 21:56:52.887,58
Oct 1 2025 21:56:59.655,59
Oct 1 2025 21:57:1.659,59
Oct 1 2025 21:57:7.180,57
Oct 1 2025 21:57:8.961,57
Oct 1 2025 21:57:10.924,57
Oct 1 2025 21:57:11.900,57
Oct 1 2025 21:57:12.791,57
Oct 1 2025 21:57:14.706,57
Oct 1 2025 21:57:15.685,57
Oct 1 2025 21:57:17.644,57
Oct 1 2025 21:57:19.603,58
Oct 1 2025 21:57:21.608,58
Oct 1 2025 21:57:22.498,58
Oct 1 2025 21:57:23.388,58
Oct 1 2025 21:57:25.391,58
Oct 1 2025 21:57:27.128,58
Oct 1 2025 21:57:28.107,60
Oct 1 2025 21:57:30.110,60
Oct 1 2025 21:57:32.117,60
Oct 1 2025 21:57:32.871,60
Oct 1 2025 21:57:33.851,60
Oct 1 2025 21:57:34.875,61
Oct 1 2025 21:57:35.721,61
Oct 1 2025 21:57:37.680,61
Oct 1 2025 21:57:38.659,59
Oct 1 2025 21:57:40.485,59
Oct 1 2025 21:57:42.444,58
Oct 1 2025 21:57:43.424,58
Oct 1 2025 21:57:44.314,58
Oct 1 2025 21:57:45.249,58
Oct 1 2025 21:57:47.209,59
Oct 1 2025 21:57:49.80,59
Oct 1 2025 21:57:50.59,59
Oct 1 2025 21:57:52.62,59
Oct 1 2025 21:57:54.66,59
Oct 1 2025 21:57:54.957,59
Oct 1 2025 21:57:55.937,61
Oct 1 2025 21:57:57.763,61
Oct 1 2025 21:57:59.766,61
Oct 1 2025 21:58:9.251,61
Oct 1 2025 21:58:10.991,61
Oct 1 2025 21:58:14.816,61
Oct 1 2025 21:58:19.581,59
Oct 1 2025 21:58:20.561,59
Oct 1 2025 21:58:22.476,58
Oct 1 2025 21:58:24.435,58
Oct 1 2025 21:58:25.414,58
Oct 1 2025 21:58:26.394,58
Oct 1 2025 21:58:27.373,58
Oct 1 2025 21:58:28.398,58
Oct 1 2025 21:58:31.202,58
Oct 1 2025 21:58:32.182,58
Oct 1 2025 21:58:33.919,58
Oct 1 2025 21:58:34.898,58
Oct 1 2025 21:58:37.706,59
Oct 1 2025 21:58:43.448,58
Oct 1 2025 21:58:44.383,58
Oct 1 2025 21:58:46.253,58
Oct 1 2025 21:58:48.212,58
Oct 1 2025 21:58:49.192,60
Oct 1 2025 21:58:50.38,60
Oct 1 2025 21:58:51.17,60
Oct 1 2025 21:58:53.21,60
Oct 1 2025 21:58:53.912,60
Oct 1 2025 21:58:55.871,60
Oct 1 2025 21:58:57.875,60
Oct 1 2025 21:58:58.810,60
Oct 1 2025 21:59:0.725,60
Oct 1 2025 21:59:2.729,60
Oct 1 2025 21:59:4.510,61
